Date,Symbol,Series,Prev Close,Open Price,High Price,Low Price,Last Price,Close Price,Average Price,Total Traded Quantity,Turnover,No. of Trades,Deliverable Qty,% Dly Qt to Traded Qty,Year,Month,VWAP,Day_Per_Change,Trend,upper band,lower band,middle band
2017-11-06,MINDTREE,EQ,480.95,485.0,489.0,481.65,485.1,486.8,485.61,210264,102106946.35,4726,103710,49.32,2017,11,500.93113963751335,1.2163426551616618,Positive,514.6467997951712,464.653200204829,489.6500000000001
2017-11-07,MINDTREE,EQ,486.8,487.9,504.8,479.4,486.0,484.55,493.38,1395626,688578627.45,22459,402008,28.8,2017,11,500.57469862521066,-0.462202136400991,Slight or No change,511.85218274349705,464.6192458279317,488.2357142857144
2017-11-08,MINDTREE,EQ,484.55,486.0,498.3,486.0,496.0,493.35,493.66,552329,272663784.45,11321,188325,34.1,2017,11,500.51301523633185,1.8161180476730987,Positive,510.0820012151182,465.13942735631053,487.6107142857144
2017-11-09,MINDTREE,EQ,493.35,498.0,499.0,486.25,494.3,493.75,492.76,300417,148034291.0,7196,118829,39.55,2017,11,500.48175419802084,0.08107834194790442,Slight or No change,509.4235811628282,465.2835616943147,487.35357142857146
2017-11-10,MINDTREE,EQ,493.75,489.05,502.8,489.05,493.1,494.25,497.14,359259,178603199.65,8447,116285,32.37,2017,11,500.447496162827,0.10126582278480177,Slight or No change,507.35276760119524,466.11151811309065,486.73214285714295
2017-11-13,MINDTREE,EQ,494.25,493.1,509.45,492.4,509.0,507.6,503.94,671685,338486325.95,14888,253963,37.81,2017,11,500.5202619643627,2.701062215478012,Positive,508.96689347680694,465.18310652319326,487.0750000000001
2017-11-14,MINDTREE,EQ,507.6,511.0,514.0,495.25,497.25,497.5,505.77,648526,328006520.1,19228,193044,29.77,2017,11,500.49088340848664,-1.9897557131599688,Negative,506.04905106223,466.72237750919885,486.3857142857144
2017-11-15,MINDTREE,EQ,497.5,497.5,504.0,490.0,495.05,492.25,496.88,387896,192735993.5,9894,128075,33.02,2017,11,500.4432152794946,-1.0552763819095423,Negative,506.7086769970208,466.8841801458366,486.7964285714287
2017-11-16,MINDTREE,EQ,492.25,491.3,512.0,490.45,510.7,510.8,504.17,640819,323084849.05,16093,252008,39.33,2017,11,500.5412475284498,3.768410360589125,Among top gainers,511.93135244027167,466.5829332740142,489.2571428571429
2017-11-17,MINDTREE,EQ,510.8,515.0,519.95,506.7,516.45,516.45,514.29,913262,469681126.55,20067,436779,47.83,2017,11,500.7529962449765,1.1061080657791766,Positive,518.0218524470068,465.76386183870767,491.8928571428572
2017-11-20,MINDTREE,EQ,516.45,517.0,517.25,505.0,506.65,507.5,509.25,352455,179489165.9,12479,196259,55.68,2017,11,500.7874771556367,-1.732984800077464,Negative,520.2356452413037,467.52864047298215,493.8821428571429
2017-11-21,MINDTREE,EQ,507.5,506.85,515.0,502.1,506.1,507.9,510.92,430898,220155427.15,21828,127870,29.68,2017,11,500.83164002035545,0.07881773399014412,Slight or No change,521.1134114869444,471.38658851305564,496.25000000000006
2017-11-22,MINDTREE,EQ,507.9,509.1,521.5,509.1,518.4,519.45,518.6,784393,406785211.95,23176,309307,39.43,2017,11,501.0397308451747,2.2740696987596065,Positive,523.6673089652954,475.3469767489903,499.50714285714287
2017-11-23,MINDTREE,EQ,519.45,521.0,523.65,508.05,513.15,513.3,514.35,401262,206390033.75,12646,112743,28.1,2017,11,501.10943037237604,-1.183944556742722,Negative,524.4737650883594,479.16194919735494,501.8178571428572
2017-11-24,MINDTREE,EQ,513.3,513.9,517.8,508.0,513.5,512.45,512.63,308781,158291380.3,15023,104290,33.77,2017,11,501.15882633469414,-0.1655951685174184,Slight or No change,525.195693840692,482.104306159308,503.65000000000003
2017-11-27,MINDTREE,EQ,512.45,523.0,555.0,516.1,550.7,550.05,538.94,2660906,1434060090.4,64312,754657,28.36,2017,11,502.92756342599233,7.3373012001170625,Bull run,538.6621454726177,477.9949973845252,508.3285714285715
2017-11-28,MINDTREE,EQ,550.05,545.1,550.0,541.3,546.0,545.85,544.75,533637,290700154.05,16075,163561,30.65,2017,11,503.2367310954265,-0.7635669484592156,Slight negative,547.0600327668656,477.0971100902773,512.0785714285714
2017-11-29,MINDTREE,EQ,545.85,545.1,562.4,544.3,546.1,548.7,555.62,1242855,690549432.5,25515,249521,20.08,2017,11,503.98683197739234,0.522121461940106,Slight positive,554.3001763049164,477.7069665522266,516.0035714285715
2017-11-30,MINDTREE,EQ,548.7,548.0,550.0,530.75,536.65,539.2,542.93,613815,333259619.75,14534,293849,47.87,2017,11,504.2714462363485,-1.7313650446509898,Negative,557.1903192206837,481.2382522078876,519.2142857142857
2017-12-01,MINDTREE,EQ,539.2,539.45,547.6,527.45,530.5,529.9,539.5,277028,149455473.65,8714,56836,20.52,2017,12,504.3645957222981,-1.724777448071224,Negative,558.5547022717353,483.05958344255026,520.8071428571428
2017-12-04,MINDTREE,EQ,529.9,530.6,555.1,530.6,555.1,552.75,549.08,1185727,651064347.8,29849,275403,23.23,2017,12,505.10578240115655,4.312134364974528,Among top gainers,563.5426948899369,485.96444796720584,524.7535714285714
2017-12-05,MINDTREE,EQ,552.75,556.0,564.0,534.7,541.0,539.95,547.94,1371639,751570309.3,31049,308111,22.46,2017,12,505.7124777622496,-2.3156942559927507,Negative,562.8100161672686,493.5114124041598,528.1607142857142
2017-12-06,MINDTREE,EQ,539.95,539.95,549.55,536.65,540.5,539.85,543.32,549205,298392666.85,20289,107240,19.53,2017,12,505.9488243701019,-0.018520233354946125,Slight or No change,563.8710077589834,496.6004208124451,530.2357142857143
2017-12-07,MINDTREE,EQ,539.85,542.0,559.0,542.0,556.9,556.9,553.09,700508,387441987.25,17034,192058,27.42,2017,12,506.3948213380192,3.158284708715376,Among top gainers,568.5603094221868,497.6896905778129,533.1249999999999
2017-12-08,MINDTREE,EQ,556.9,556.7,575.9,542.4,546.3,546.1,563.55,2139850,1205903193.05,42278,507928,23.74,2017,12,507.4288556556669,-1.9393068773567836,Negative,568.6338100406114,503.13047567367437,535.8821428571429
2017-12-11,MINDTREE,EQ,546.1,550.2,555.9,536.4,545.85,545.85,546.06,644109,351721873.8,21807,173708,26.97,2017,12,507.7276985578563,-0.045779161325765205,Slight or No change,567.4141595514483,509.771554734266,538.5928571428572
2017-12-12,MINDTREE,EQ,545.85,549.95,566.0,544.25,561.9,564.45,558.86,1272972,711414859.05,32355,463102,36.38,2017,12,508.5864367273133,3.4075295410827215,Among top gainers,571.4572526543933,512.1570330598923,541.8071428571428
2017-12-13,MINDTREE,EQ,564.45,564.95,573.0,560.2,562.5,564.2,567.6,971881,551635447.15,27190,169354,17.43,2017,12,509.2219006306968,-0.04429090264859159,Slight or No change,572.3952041833102,518.4905101024042,545.4428571428572
2017-12-14,MINDTREE,EQ,564.2,564.25,572.0,555.55,567.5,565.6,565.06,590777,333827363.3,12092,148052,25.06,2017,12,509.6107890391864,0.2481389578163684,Slight or No change,570.5566379301337,527.9219334984376,549.2392857142856
2017-12-15,MINDTREE,EQ,565.6,570.0,573.0,560.6,566.0,566.55,565.77,329791,186584403.6,8750,99694,30.23,2017,12,509.8291988509234,0.1679632248938967,Slight or No change,573.6653750299802,527.170339255734,550.4178571428571
2017-12-18,MINDTREE,EQ,566.55,566.0,578.9,537.0,576.0,575.65,572.34,765389,438059761.8,14259,263964,34.49,2017,12,510.4099875428802,1.6062130438619704,Positive,579.1998585508957,525.8929985919615,552.5464285714286
2017-12-19,MINDTREE,EQ,575.65,576.1,580.25,570.0,570.0,571.3,575.13,357364,205531850.4,12710,164524,46.04,2017,12,510.659817246996,-0.7556675062972307,Slight negative,582.4951776331441,525.8262509382844,554.1607142857142
2017-12-20,MINDTREE,EQ,571.3,572.0,581.05,566.05,577.15,577.45,575.26,411708,236839404.05,11517,166182,40.36,2017,12,510.97404252377004,1.0764922107474373,Positive,586.3667010137794,527.4190132719348,556.8928571428571
2017-12-21,MINDTREE,EQ,577.45,576.2,579.9,573.5,577.8,576.65,576.66,252372,145532740.35,9049,98866,39.17,2017,12,511.1629008351856,-0.1385401333448888,Slight or No change,587.0013446538945,533.4629410603912,560.2321428571429
2017-12-22,MINDTREE,EQ,576.65,577.8,604.0,577.0,599.8,599.7,595.37,1462664,870829288.9,34166,287663,19.67,2017,12,512.6142772217743,3.9972253533339335,Among top gainers,597.2043773390625,529.9670512323661,563.5857142857143
2017-12-26,MINDTREE,EQ,599.7,593.0,603.5,590.05,596.55,598.45,597.3,614201,366865294.8,15699,151357,24.64,2017,12,513.2011033976462,-0.2084375521093862,Slight or No change,603.2200963169864,532.3084751115853,567.7642857142858
2017-12-27,MINDTREE,EQ,598.45,596.5,619.95,596.1,608.4,611.1,609.45,910025,554619160.2,17656,237032,26.05,2017,12,514.1828174190484,2.1137939677500217,Positive,611.3714486822826,534.3356941748605,572.8535714285715
2017-12-28,MINDTREE,EQ,611.1,611.8,626.5,608.2,608.5,613.0,618.93,1052556,651454178.15,21430,223568,21.24,2017,12,515.3158004541274,0.3109147439044335,Slight or No change,619.663323454414,534.0581051170147,576.8607142857144
2017-12-29,MINDTREE,EQ,613.0,616.9,620.35,598.15,612.45,612.4,611.07,545902,333585049.75,11344,99506,18.23,2017,12,515.8896976331531,-0.09787928221860476,Slight or No change,624.4092495175279,538.7836076253294,581.5964285714286
2018-01-01,MINDTREE,EQ,612.4,610.8,618.35,605.3,606.05,606.9,610.63,318744,194634109.05,6312,107284,33.66,2018,1,516.202742813911,-0.8981058131939945,Slight negative,625.3888336877218,546.5254520265638,585.9571428571428
2018-01-02,MINDTREE,EQ,606.9,603.05,611.35,598.0,605.05,605.05,604.0,528274,319075916.95,10102,110148,20.85,2018,1,516.706369720942,-0.30482781347833665,Slight or No change,627.4378446321324,550.2764410821532,588.8571428571428
2018-01-03,MINDTREE,EQ,605.05,606.0,613.8,595.7,599.5,599.3,606.68,853218,517627964.5,13411,276474,32.4,2018,1,517.4556672227765,-0.9503346830840419,Slight negative,627.5288971580611,555.19967427051,591.3642857142855
2018-01-04,MINDTREE,EQ,599.3,601.0,605.75,593.05,599.45,599.9,599.41,1122243,672683369.1,19195,651722,58.07,2018,1,518.4278408854074,0.10011680293675608,Slight or No change,626.9834657688882,560.6451056596827,593.8142857142855
2018-01-05,MINDTREE,EQ,599.9,600.5,605.0,597.0,602.0,602.3,600.57,908732,545760501.55,12565,579769,63.8,2018,1,519.2211137991957,0.40006667777963134,Slight or No change,625.7879342003035,566.9477800854103,596.3678571428569
2018-01-08,MINDTREE,EQ,602.3,602.5,643.2,602.5,633.0,632.65,630.79,1802300,1136866438.35,39526,394511,21.89,2018,1,521.3096813369806,5.0390171011124085,Among top gainers,633.1059042572742,567.7726671712967,600.4392857142855
2018-01-09,MINDTREE,EQ,632.65,632.5,632.5,615.35,622.75,626.05,622.49,422846,263218998.2,13022,82992,19.63,2018,1,521.7602093456173,-1.043230854342847,Negative,635.0385095008667,573.6614904991327,604.3499999999997
2018-01-10,MINDTREE,EQ,626.05,625.95,633.0,620.55,624.0,623.85,626.79,854033,535296942.3,18241,96683,11.32,2018,1,522.6394868396978,-0.3514096318185333,Slight or No change,635.7501822180074,579.5783892105634,607.6642857142854
2018-01-11,MINDTREE,EQ,623.85,627.0,638.0,617.6,621.95,621.2,628.84,1164044,731999673.45,21994,210784,18.11,2018,1,523.783083210528,-0.4247815981405778,Slight or No change,633.3321322102312,588.3607249326254,610.8464285714283
2018-01-12,MINDTREE,EQ,621.2,625.0,637.0,623.05,633.0,633.75,629.78,1045673,658543459.05,40658,492058,47.06,2018,1,524.9174541668824,2.0202833226014016,Positive,637.8408224619025,588.7163203952398,613.2785714285711
2018-01-15,MINDTREE,EQ,633.75,635.0,640.85,622.65,627.15,627.5,633.48,471138,298458377.9,20555,216388,45.93,2018,1,525.3920292526295,-0.9861932938856066,Slight negative,639.4228453074226,591.2842975497196,615.3535714285711
2018-01-16,MINDTREE,EQ,627.5,631.95,635.45,616.6,618.8,619.75,626.97,518830,325289119.5,16203,152362,29.37,2018,1,525.8703068834772,-1.2350597609561698,Negative,640.0144257699044,591.928431372952,615.9714285714282
2018-01-17,MINDTREE,EQ,619.75,621.0,629.8,615.0,622.0,624.85,624.34,686332,428504322.95,19219,133921,19.51,2018,1,526.5295634181647,0.822912464703518,Slight positive,641.2415721989878,592.3941420867259,616.8178571428568
2018-01-18,MINDTREE,EQ,624.85,665.2,693.6,663.2,681.15,684.15,679.4,6947714,4720256501.1,110058,610361,8.79,2018,1,536.4857148170494,9.49027766663999,Bull run,665.2132566386751,578.6724576470385,621.9428571428568
2018-01-19,MINDTREE,EQ,684.15,685.0,706.0,671.2,705.0,702.4,689.79,2401933,1656834550.6,52810,313509,13.05,2018,1,540.0313983695951,2.6675436673244235,Positive,688.7147322844012,568.8138391441696,628.7642857142854
2018-01-22,MINDTREE,EQ,702.4,700.0,764.3,693.45,753.0,757.35,741.57,5595004,4149078691.85,108498,844332,15.09,2018,1,550.3365473265778,7.823177676537597,Bull run,729.0783419017949,550.2073723839188,639.6428571428569
2018-01-23,MINDTREE,EQ,757.35,750.0,775.0,742.9,762.5,762.55,761.79,2763558,2105261850.9,56964,658642,23.83,2018,1,555.1932742009291,0.6866046081732247,Slight positive,758.822159905784,543.7849829513584,651.3035714285712
2018-01-24,MINDTREE,EQ,762.55,758.0,784.0,748.8,754.3,753.45,767.34,4376579,3358327272.2,92458,1170743,26.75,2018,1,562.1275774374058,-1.193364369549521,Negative,778.2001249212237,546.342732221633,662.2714285714284
2018-01-25,MINDTREE,EQ,753.45,762.8,770.25,747.0,750.0,749.55,757.7,1800526,1364250471.55,51348,665777,36.98,2018,1,564.7861983365441,-0.517618952817056,Slight negative,791.9536529914707,553.6249184371003,672.7892857142855
2018-01-29,MINDTREE,EQ,749.55,750.0,770.8,749.0,760.1,761.95,763.94,1733599,1324365236.85,44097,644279,37.16,2018,1,567.4427599291587,1.6543259288906764,Positive,807.6554332923803,556.3945667076194,682.0249999999999
2018-01-30,MINDTREE,EQ,761.95,758.0,772.7,756.0,762.25,764.45,765.46,1023279,783279452.4,21319,326813,31.94,2018,1,568.9972214232256,0.3281055187348336,Slight or No change,820.3178383306638,563.5035902407649,691.9107142857143
2018-01-31,MINDTREE,EQ,764.45,774.0,779.15,762.55,768.0,770.0,770.36,1590667,1225386278.75,41039,478479,30.08,2018,1,571.4327355014166,0.7260121656092577,Slight positive,830.6851861338135,574.0148138661865,702.35
2018-02-01,MINDTREE,EQ,770.0,765.55,769.0,745.05,757.75,753.6,757.46,936000,708983789.6,42431,352018,37.61,2018,2,572.7223799582431,-2.129870129870126,Negative,833.7356897583963,589.8785959558893,711.8071428571428
2018-02-02,MINDTREE,EQ,753.6,750.0,758.0,730.2,735.2,735.15,744.87,902642,672353527.85,34408,268491,29.75,2018,2,573.8237780279435,-2.4482484076433164,Negative,832.7755806417726,605.3244193582273,719.05
2018-02-05,MINDTREE,EQ,735.15,720.05,727.95,683.4,711.2,705.0,700.27,1709873,1197373385.95,45497,381884,22.33,2018,2,575.4873626402234,-4.101203835951839,Among top losers,825.9925599700615,623.1788686013668,724.5857142857142
2018-02-06,MINDTREE,EQ,705.0,662.0,723.5,662.0,719.4,720.7,710.1,2091682,1485301172.8,72490,729303,34.87,2018,2,577.7057639471533,2.226950354609936,Positive,813.5418727097006,650.0509844331566,731.7964285714286
2018-02-07,MINDTREE,EQ,720.7,728.4,728.45,714.7,715.95,717.45,720.81,893481,644027734.55,28142,378442,42.36,2018,2,578.6117769039773,-0.4509504648258611,Slight or No change,793.5282973879669,683.2931311834618,738.4107142857143
2018-02-08,MINDTREE,EQ,717.45,721.0,750.0,717.4,733.35,733.3,736.8,1430828,1054241127.1,60686,584972,40.88,2018,2,580.201326348627,2.2092131855878443,Positive,787.6048663089417,696.2379908339154,741.9214285714286
2018-02-09,MINDTREE,EQ,733.3,725.0,732.65,713.7,717.25,717.2,720.54,669860,482657777.75,28957,256033,38.22,2018,2,580.8572382219952,-2.195554343379236,Negative,785.282357661852,700.6747851952911,742.9785714285715
2018-02-12,MINDTREE,EQ,717.2,721.7,727.6,716.2,722.0,722.4,722.17,741147,535237280.95,30580,274894,37.09,2018,2,581.6030729753182,0.7250418293363037,Slight positive,783.254970449208,697.7093152650777,740.4821428571429
2018-02-14,MINDTREE,EQ,722.4,724.9,738.75,719.75,723.65,723.6,731.02,1028773,752049816.1,29286,476094,46.28,2018,2,582.634133403515,0.16611295681063787,Slight or No change,779.3416027180008,696.0583972819993,737.7
2018-02-15,MINDTREE,EQ,723.6,732.5,732.5,694.4,704.5,701.6,713.21,540597,385560956.65,16226,97871,18.1,2018,2,583.0863304196853,-3.0403537866224406,Among top losers,778.7132893441097,689.2795677987475,733.9964285714286
2018-02-16,MINDTREE,EQ,701.6,705.4,720.0,705.05,712.8,713.2,711.95,700799,498936154.8,20320,172242,24.58,2018,2,583.7243196735593,1.6533637400228065,Positive,776.4466083415571,686.3533916584433,731.4000000000002
2018-02-19,MINDTREE,EQ,713.2,708.0,713.95,680.55,692.0,691.55,692.45,877372,607535395.75,24079,370748,42.26,2018,2,584.3821972167141,-3.035614133482911,Among top losers,772.4335891521407,680.3092679907165,726.3714285714286
2018-02-20,MINDTREE,EQ,691.55,696.75,704.95,687.4,700.1,697.8,697.96,480291,335226011.1,22783,109854,22.87,2018,2,584.759749104253,0.9037669004410276,Slight positive,764.3789479783447,678.8424805930838,721.6107142857143
2018-02-21,MINDTREE,EQ,697.8,696.0,728.3,696.0,727.65,726.15,723.47,2196558,1589153742.3,64976,668466,30.43,2018,2,586.880019058351,4.062768701633712,Among top gainers,751.2311805856147,685.7259622715281,718.4785714285714
2018-02-22,MINDTREE,EQ,726.15,730.0,743.9,729.75,741.55,740.7,739.28,1953791,1444400508.65,55278,588173,30.1,2018,2,588.9047407315244,2.00371824003307,Positive,746.5652281264197,688.549057587866,717.5571428571428
2018-02-23,MINDTREE,EQ,740.7,745.95,836.15,744.0,815.0,811.9,788.77,5970601,4709426999.9,106521,1296565,21.72,2018,2,597.5277926880349,9.612528689077893,Bull run,780.9651956679212,665.1133757606502,723.0392857142857
2018-02-26,MINDTREE,EQ,811.9,821.4,825.8,774.15,797.1,801.85,809.13,4040833,3269554289.25,91367,516997,12.79,2018,2,602.7387091785823,-1.2378371720655146,Negative,800.3861672187521,659.5281184955335,729.9571428571428
2018-02-27,MINDTREE,EQ,801.85,804.0,812.0,794.75,805.6,802.7,803.49,1493764,1200217856.3,29625,313777,21.01,2018,2,604.6062938696738,0.10600486375258457,Slight or No change,815.903365240407,655.7252061881644,735.8142857142857
2018-02-28,MINDTREE,EQ,802.7,800.15,820.0,793.15,815.6,815.1,811.18,2762568,2240952927.85,51782,508597,18.41,2018,2,608.1803963409676,1.5447863460819722,Positive,832.4282468397311,653.1503245888404,742.7892857142857
2018-03-01,MINDTREE,EQ,815.1,820.0,824.35,810.05,812.0,814.05,818.21,1343617,1099362449.1,25412,137094,10.2,2018,3,609.8666030889092,-0.12881854987119026,Slight or No change,845.647908140446,651.4663775738396,748.5571428571428
2018-03-05,MINDTREE,EQ,814.05,808.25,871.2,808.1,870.0,859.55,839.59,4171893,3502676054.5,81890,728203,17.45,2018,3,616.0590054731164,5.589337264295802,Among top gainers,870.3910595084944,647.0589404915052,758.7249999999998
2018-03-06,MINDTREE,EQ,859.55,870.0,870.6,820.05,824.0,826.1,844.53,2558913,2161084700.6,59375,398580,15.58,2018,3,619.2063124515437,-3.8915711709615386,Among top losers,881.1264812270978,651.1378044871877,766.1321428571428
2018-03-07,MINDTREE,EQ,826.1,822.0,849.4,817.0,833.0,831.3,833.49,2935071,2446354839.9,59039,384507,13.1,2018,3,622.7899584653197,0.6294637453092777,Slight positive,890.9526276283568,656.6973723716428,773.8249999999998
2018-03-08,MINDTREE,EQ,831.3,836.0,843.4,814.35,815.9,817.2,824.58,1748332,1441638346.0,35212,456795,26.13,2018,3,624.7271481055543,-1.6961385781306235,Negative,893.4329786257823,670.7313070885031,782.0821428571427
2018-03-09,MINDTREE,EQ,817.2,823.0,829.0,809.0,815.1,813.85,817.96,1201294,982609348.75,23612,175133,14.58,2018,3,626.0132030399743,-0.4099363680861501,Slight or No change,894.2807667223856,684.2620904204712,789.2714285714284
2018-03-12,MINDTREE,EQ,813.85,819.0,828.0,810.6,817.6,815.15,818.65,1266696,1036977583.35,32386,299620,23.65,2018,3,627.3597196446832,0.15973459482705454,Slight or No change,887.3130294037009,708.8869705962987,798.0999999999998
2018-03-13,MINDTREE,EQ,815.15,816.25,825.0,795.2,802.0,800.85,807.95,1627811,1315182116.45,45627,561694,34.51,2018,3,628.9325691695929,-1.75427835367723,Negative,873.5230971931177,737.3983313783107,805.4607142857142
2018-03-14,MINDTREE,EQ,800.85,800.0,815.0,791.75,799.3,799.55,801.34,2064666,1654491410.9,36201,728597,35.29,2018,3,630.8721854436492,-0.16232752700257036,Slight or No change,861.5895898239316,759.817553033211,810.7035714285713
2018-03-15,MINDTREE,EQ,799.55,801.55,849.9,801.55,839.0,843.65,828.48,3644018,3018979591.75,58704,487441,13.38,2018,3,635.0574406143527,5.515602526421115,Among top gainers,852.4459795329187,783.6683061813667,818.0571428571427
2018-03-16,MINDTREE,EQ,843.65,839.0,842.95,809.1,813.9,812.35,823.49,2317309,1908283753.5,44918,399006,17.22,2018,3,637.2476767545853,-3.7100693415515806,Among top losers,852.454164444044,783.7244069845271,818.0892857142856
2018-03-19,MINDTREE,EQ,812.35,819.5,819.5,772.4,775.7,779.4,785.28,2165988,1700910529.4,62915,527146,24.34,2018,3,638.8703847882728,-4.056133440019705,Among top losers,855.8468319326851,777.1245966387432,816.4857142857142
2018-03-20,MINDTREE,EQ,779.4,772.0,782.9,751.2,776.15,772.95,770.29,3039294,2341151922.25,78794,660352,21.73,2018,3,640.9841878648318,-0.827559661277899,Slight negative,859.6879378693762,769.0334907020521,814.3607142857142
2018-03-21,MINDTREE,EQ,772.95,780.0,807.0,779.25,791.0,790.9,797.06,3525369,2809945563.9,78334,536442,15.22,2018,3,643.6764109270722,2.3222718157707383,Positive,859.6520667379757,765.6122189763096,812.6321428571426
2018-03-22,MINDTREE,EQ,790.9,793.0,795.0,767.55,772.8,772.65,776.15,1811863,1406271404.5,42813,427911,23.62,2018,3,644.8559033784833,-2.307497787330892,Negative,861.293344234773,758.0566557652267,809.6749999999998
2018-03-23,MINDTREE,EQ,772.65,760.0,787.0,744.65,781.15,782.75,772.48,2566950,1982927323.6,44666,356235,13.88,2018,3,646.6196708463551,1.3071895424836557,Positive,848.8266653343048,759.5519060942663,804.1892857142856
2018-03-26,MINDTREE,EQ,782.75,779.95,786.0,767.0,773.0,771.9,774.59,1917738,1485455180.45,50284,706404,36.84,2018,3,647.8054943977446,-1.3861386138613874,Negative,846.1546849150842,754.4810293706297,800.317857142857
2018-03-27,MINDTREE,EQ,771.9,776.7,781.95,770.1,772.65,772.8,775.98,1188074,921926091.55,30584,420914,35.43,2018,3,648.5341848459169,0.11659541391371152,Slight or No change,840.4500445844445,751.8285268441265,796.1392857142855
2018-03-28,MINDTREE,EQ,772.8,775.25,780.0,767.2,769.95,771.95,773.97,1567402,1213116759.75,59581,602684,38.45,2018,3,649.4761448155664,-0.10998964803311527,Slight or No change,837.2016269232465,748.6126587910387,792.9071428571426
2018-04-02,MINDTREE,EQ,771.95,782.0,812.8,772.5,811.0,810.2,802.53,2650454,2127057290.65,72612,679665,25.64,2018,4,651.5240628828658,4.9549841310965625,Among top gainers,836.4501597838819,748.8426973589749,792.6464285714284
2018-04-03,MINDTREE,EQ,810.2,801.0,809.4,792.4,802.0,800.65,801.64,979266,785020740.2,26710,321717,32.85,2018,4,652.2228197329516,-1.1787213033818909,Negative,833.7774926521391,749.4439359192892,791.6107142857142
2018-04-04,MINDTREE,EQ,800.65,807.9,808.45,776.75,782.7,779.55,792.35,997207,790134947.4,22811,136530,13.69,2018,4,652.8274798670571,-2.635358770998564,Negative,832.3569707443789,747.8216006841919,790.0892857142854
2018-04-05,MINDTREE,EQ,779.55,790.9,807.7,790.0,805.95,805.95,800.99,1772130,1419463222.75,45516,747685,42.19,2018,4,654.1088949442693,3.3865691745237787,Among top gainers,833.3894059923164,747.7034511505406,790.5464285714285
2018-04-06,MINDTREE,EQ,805.95,806.95,840.55,805.6,831.75,831.7,831.17,2996695,2490769632.9,62841,777517,25.95,2018,4,656.5869797534729,3.194987282089468,Among top gainers,828.2390104407795,751.1467038449347,789.6928571428571
2018-04-09,MINDTREE,EQ,831.7,840.0,848.5,808.3,821.5,822.25,832.31,2063424,1717411936.4,38161,447557,21.69,2018,4,658.163551018217,-1.1362270049296683,Negative,831.042872400017,749.7571275999827,790.3999999999999
2018-04-10,MINDTREE,EQ,822.25,824.45,845.85,823.0,827.5,827.75,835.24,2429594,2029286296.95,47965,583720,24.03,2018,4,660.0428027607791,0.6688963210702337,Slight positive,838.4906802453115,749.2164626118313,793.8535714285714
2018-04-11,MINDTREE,EQ,827.75,830.0,842.2,825.0,830.1,829.95,833.36,1228266,1023591600.2,30169,213114,17.35,2018,4,660.9893409348847,0.26578073089702503,Slight or No change,844.6959763717871,751.1540236282128,797.925
2018-04-12,MINDTREE,EQ,829.95,835.0,847.0,833.1,838.15,836.4,841.13,1871051,1573787997.5,30896,379599,20.29,2018,4,662.4654060650912,0.7771552503162749,Slight positive,851.9915743706744,750.3584256293256,801.175
2018-04-13,MINDTREE,EQ,836.4,840.6,859.0,830.1,853.0,852.15,851.25,3021559,2572097159.05,46183,683550,22.62,2018,4,665.0085155867998,1.8830703012912453,Positive,861.5580426884717,752.1491001686711,806.8535714285714
2018-04-16,MINDTREE,EQ,852.15,843.5,872.0,840.6,869.7,868.85,859.31,2623973,2254802323.35,50626,351131,13.38,2018,4,667.3545081002765,1.95974887050403,Positive,874.9190033844807,751.0881394726621,813.0035714285714
2018-04-17,MINDTREE,EQ,868.85,870.1,884.95,861.0,884.0,882.95,876.4,2788226,2443603207.7,50460,586181,21.02,2018,4,669.9592423326565,1.6228347816078736,Positive,888.3747514694173,753.4966771020113,820.9357142857143
2018-04-18,MINDTREE,EQ,882.95,884.0,895.85,859.85,867.35,865.1,879.17,3311973,2911793171.2,75927,740853,22.37,2018,4,672.7200889333508,-2.021632028993714,Negative,892.7052392014733,762.3519036556698,827.5285714285716
2018-04-19,MINDTREE,EQ,865.1,895.0,902.0,879.0,898.0,897.6,891.29,5773178,5145590809.95,93356,1086925,18.83,2018,4,678.1325230295471,3.7567911224135826,Among top gainers,903.2967362595115,769.7104065976315,836.5035714285715
2018-04-20,MINDTREE,EQ,897.6,908.8,1013.45,903.05,987.95,979.85,953.14,11466392,10929110378.9,170808,1474641,12.86,2018,4,691.8974746388444,9.163324420677355,Bull run,948.3130123091404,748.9298448337169,848.6214285714286
2018-04-23,MINDTREE,EQ,979.85,978.95,1027.7,966.3,999.8,1000.6,1007.97,8986864,9058494220.75,142134,735807,8.19,2018,4,702.5545515524741,2.117671072102878,Positive,987.2360689706718,738.5710738864714,862.9035714285716
2018-04-24,MINDTREE,EQ,1000.6,1005.0,1011.8,978.0,998.5,999.95,993.43,4012024,3985683753.1,84211,637591,15.89,2018,4,707.0683834752526,-0.06496102338596765,Slight or No change,1012.9303210947329,744.3625360481248,878.6464285714288
2018-04-25,MINDTREE,EQ,999.95,993.0,1042.5,993.0,1034.0,1033.7,1030.05,6427671,6620844935.65,127086,1134197,17.65,2018,4,714.8223733950731,3.3751687584379297,Among top gainers,1045.4582911825182,744.3702802460537,894.9142857142859
2018-04-26,MINDTREE,EQ,1033.7,1046.6,1088.0,1035.75,1083.3,1070.6,1055.19,5349404,5644625698.7,90314,678800,12.69,2018,4,721.7152539417636,3.5697010738125146,Among top gainers,1084.2477111011146,739.7094317560285,911.9785714285716
